block,predicate,hypothesisNEG,estimateNEG,post.probNEG,bfNEG
_projai.,acknowledge,cMean_prior < 0,0.7868166719439313,0.03216666666666667,0.03323574995694851
_projai.,acknowledge,cai < 0,0.860978688972577,4.166666666666667e-4,4.1684035014589413e-4
_projai.,acknowledge,cMean_prior:cai < 0,1.6840094285729288,0.027666666666666666,0.028453890983887557
_projai.,admit,cMean_prior < 0,0.5193452567277489,0.09358333333333332,0.10324538015997058
_projai.,admit,cai < 0,0.7435220486751333,0.004833333333333334,0.004856807904873556
_projai.,admit,cMean_prior:cai < 0,-2.086556868749571,0.9940833333333333,168.01408450704224
_projai.,announce,cMean_prior < 0,0.9037577363288426,0.008583333333333333,0.008657644784399428
_projai.,announce,cai < 0,0.6509922446298,0.0205,0.02092904543134252
_projai.,announce,cMean_prior:cai < 0,2.0932120257290108,0.00825,0.008318628686664987
_projai.,be.annoyed,cMean_prior < 0,1.9039816248791117,0,0
_projai.,be.annoyed,cai < 0,2.9267967371338046,0,0
_projai.,be.annoyed,cMean_prior:cai < 0,0.05887249810447465,0.49083333333333334,0.9639934533551555
_projai.,be.right,cMean_prior < 0,0.6396857806536164,0.065,0.06951871657754011
_projai.,be.right,cai < 0,0.27230843544128763,0.23591666666666664,0.3087577707492638
_projai.,be.right,cMean_prior:cai < 0,-1.239308388443347,0.8209166666666666,4.583992554676594
_projai.,confess,cMean_prior < 0,0.9486372583422258,0.003999999999999999,0.004016064257028112
_projai.,confess,cai < 0,0.7262498207619753,0.006416666666666667,0.0064581061813302025
_projai.,confess,cMean_prior:cai < 0,0.17461574312361636,0.4215833333333333,0.72885751332661
_projai.,confirm,cMean_prior < 0,1.2031527210476933,5.833333333333334e-4,5.836738097223381e-4
_projai.,confirm,cai < 0,1.015007540742106,8.333333333333333e-5,8.33402783565297e-5
_projai.,confirm,cMean_prior:cai < 0,-0.7515152417482631,0.8045,4.115089514066496
_projai.,demonstrate,cMean_prior < 0,1.2024299668634406,0.0025,0.002506265664160401
_projai.,demonstrate,cai < 0,0.514024594027268,0.03191666666666667,0.03296892485151072
_projai.,demonstrate,cMean_prior:cai < 0,0.2217795974372653,0.40908333333333335,0.6922859963333804
_projai.,discover,cMean_prior < 0,0.9668847744392696,0.0055000000000000005,0.005530417295123178
_projai.,discover,cai < 0,1.7537503690044463,0,0
_projai.,discover,cMean_prior:cai < 0,0.47147199503279125,0.33825,0.5111446921042689
_projai.,establish,cMean_prior < 0,1.0880719143063462,0.0015833333333333333,0.0015858442534012185
_projai.,establish,cai < 0,0.3748614289247826,0.07050000000000001,0.07584722969338353
_projai.,establish,cMean_prior:cai < 0,0.47024796548817904,0.30833333333333335,0.4457831325301205
_projai.,hear,cMean_prior < 0,1.208598583385951,0.0011666666666666668,0.0011680293675955281
_projai.,hear,cai < 0,1.392745549020947,4.166666666666667e-4,4.1684035014589413e-4
_projai.,hear,cMean_prior:cai < 0,0.027831597043094635,0.48633333333333334,0.9467878001297858
_projai.,inform,cMean_prior < 0,1.2607420782759788,8.333333333333333e-5,8.33402783565297e-5
_projai.,inform,cai < 0,1.223156435401192,0,0
_projai.,inform,cMean_prior:cai < 0,0.837112571192889,0.23466666666666666,0.30662020905923343
_projai.,know,cMean_prior < 0,1.0537989664148102,0.006666666666666666,0.006711409395973154
_projai.,know,cai < 0,0.9521495466655716,0.00625,0.006289308176100629
_projai.,know,cMean_prior:cai < 0,-0.9001908650966909,0.7661666666666666,3.2765502494654313
_projai.,pretend,cMean_prior < 0,1.6680200908279887,1.6666666666666666e-4,1.666944490748458e-4
_projai.,pretend,cai < 0,-0.11894287941439832,0.6231666666666666,1.6536930561698364
_projai.,pretend,cMean_prior:cai < 0,-0.5026235880536228,0.6634166666666667,1.9710324337707352
_projai.,prove,cMean_prior < 0,0.9039118515682703,0.006583333333333333,0.006626960825434108
_projai.,prove,cai < 0,0.3930354139706996,0.07666666666666666,0.08303249097472924
_projai.,prove,cMean_prior:cai < 0,-0.5017326521809667,0.7159166666666666,2.5200938691698447
_projai.,reveal,cMean_prior < 0,1.2855545562853485,0.0018333333333333333,0.0018367006177992986
_projai.,reveal,cai < 0,1.278526490059067,0,0
_projai.,reveal,cMean_prior:cai < 0,0.07069189438475529,0.46891666666666665,0.8829436686019143
_projai.,say,cMean_prior < 0,1.3387546203989626,8.333333333333333e-4,8.340283569641367e-4
_projai.,say,cai < 0,0.27473915823946304,0.16608333333333333,0.19916058758868793
_projai.,say,cMean_prior:cai < 0,-0.5899216978325638,0.7338333333333333,2.757044458359424
_projai.,see,cMean_prior < 0,0.905886344673037,0.005916666666666667,0.005951881968312516
_projai.,see,cai < 0,1.303221471149294,0,0
_projai.,see,cMean_prior:cai < 0,-1.0770038115299922,0.874,6.936507936507937
_projai.,suggest,cMean_prior < 0,1.4805124356689805,2.5e-4,2.5006251562890725e-4
_projai.,suggest,cai < 0,-0.02446384635388497,0.5385,1.1668472372697725
_projai.,suggest,cMean_prior:cai < 0,-1.8053763335937232,0.97225,35.03603603603604
_projai.,think,cMean_prior < 0,0.922886270468288,0.003666666666666667,0.0036801605888256944
_projai.,think,cai < 0,0.1544781738764779,0.2818333333333333,0.39243443954513807
_projai.,think,cMean_prior:cai < 0,1.1286975436373188,0.13208333333333333,0.15218434949591936
_aiproj.,acknowledge,cMean_prior < 0,1.0566593988854247,0.0015833333333333333,0.0015858442534012185
_aiproj.,acknowledge,cai < 0,1.1784171153181233,0,0
_aiproj.,acknowledge,cMean_prior:cai < 0,1.1291070015406932,0.1095,0.12296462661426165
_aiproj.,admit,cMean_prior < 0,0.7767639013149322,0.022416666666666668,0.02293069644531583
_aiproj.,admit,cai < 0,0.8728853131090389,0.0015833333333333333,0.0015858442534012185
_aiproj.,admit,cMean_prior:cai < 0,-1.4226584006574081,0.923,11.987012987012987
_aiproj.,announce,cMean_prior < 0,0.4414041232326009,0.13025,0.1497556769186548
_aiproj.,announce,cai < 0,0.7538778485301768,0.017916666666666668,0.01824352991090369
_aiproj.,announce,cMean_prior:cai < 0,1.0871494046457866,0.11324999999999999,0.12771356075556808
_aiproj.,be.annoyed,cMean_prior < 0,0.5967151376960116,0.07505555555555556,0.0811460147756622
_aiproj.,be.annoyed,cai < 0,1.674215565835578,0.004222222222222222,0.004240124972104441
_aiproj.,be.annoyed,cMean_prior:cai < 0,-4.282253972347041,0.9735,36.735849056603776
_aiproj.,be.right,cMean_prior < 0,0.41691818183189694,0.15083333333333335,0.17762512266928362
_aiproj.,be.right,cai < 0,1.3669545360426194,8.333333333333333e-4,8.340283569641367e-4
_aiproj.,be.right,cMean_prior:cai < 0,2.9853710832813958,0.012,0.012145748987854251
_aiproj.,confess,cMean_prior < 0,0.5764258008715675,0.06108333333333334,0.06505724682701695
_aiproj.,confess,cai < 0,0.5142858763595889,0.019916666666666666,0.02032140124139104
_aiproj.,confess,cMean_prior:cai < 0,1.294321948287802,0.08074999999999999,0.08784335055751971
_aiproj.,confirm,cMean_prior < 0,0.14003879232594407,0.3501666666666666,0.5388561169530649
_aiproj.,confirm,cai < 0,0.572610223247409,0.012166666666666668,0.01231651763117935
_aiproj.,confirm,cMean_prior:cai < 0,-1.650939734087345,0.9519166666666666,19.797227036395146
_aiproj.,demonstrate,cMean_prior < 0,0.7430544214603312,0.016916666666666663,0.017207764685937103
_aiproj.,demonstrate,cai < 0,0.7077174303362022,0.005333333333333333,0.005361930294906166
_aiproj.,demonstrate,cMean_prior:cai < 0,0.545045386105785,0.267,0.36425648021828105
_aiproj.,discover,cMean_prior < 0,0.12453807778973142,0.36991666666666667,0.5870916545430499
_aiproj.,discover,cai < 0,0.5134834523935491,0.04233333333333333,0.044204664114166375
_aiproj.,discover,cMean_prior:cai < 0,0.08765344739478176,0.46166666666666667,0.8575851393188855
_aiproj.,establish,cMean_prior < 0,0.6517811589500017,0.03991666666666666,0.041576252061452997
_aiproj.,establish,cai < 0,0.729750245217459,0.015500000000000002,0.01574403250380904
_aiproj.,establish,cMean_prior:cai < 0,-0.4206308841357206,0.6760833333333334,2.0872137895549265
_aiproj.,hear,cMean_prior < 0,0.6185573455938461,0.042,0.04384133611691023
_aiproj.,hear,cai < 0,0.6982102118815189,0.010249999999999999,0.01035615054306643
_aiproj.,hear,cMean_prior:cai < 0,0.3646482644551079,0.3596666666666667,0.5616866215512754
_aiproj.,inform,cMean_prior < 0,0.6921302773238017,0.035666666666666666,0.03698582786035257
_aiproj.,inform,cai < 0,0.5545738204233808,0.07491666666666666,0.08098369516259796
_aiproj.,inform,cMean_prior:cai < 0,2.0814123174217354,0.05616666666666667,0.05950909411972453
_aiproj.,know,cMean_prior < 0,-0.26009210829043894,0.7461666666666666,2.9395929087327644
_aiproj.,know,cai < 0,1.327108093455749,7.500000000000001e-4,7.505629221916438e-4
_aiproj.,know,cMean_prior:cai < 0,-0.7506199928064018,0.7080833333333333,2.4256351698544103
_aiproj.,pretend,cMean_prior < 0,0.8278665173196658,0.016916666666666663,0.017207764685937103
_aiproj.,pretend,cai < 0,-0.02785583918199006,0.5338333333333334,1.1451555237754738
_aiproj.,pretend,cMean_prior:cai < 0,0.34768540409276055,0.38025,0.6135538523598225
_aiproj.,prove,cMean_prior < 0,0.7659382727860193,0.02133333333333333,0.021798365122615803
_aiproj.,prove,cai < 0,0.13013958358337271,0.33675,0.5077271013946476
_aiproj.,prove,cMean_prior:cai < 0,1.10424555969104,0.13808333333333334,0.16020496954461955
_aiproj.,reveal,cMean_prior < 0,1.2077650950136274,0.0010833333333333335,0.0010845082172353383
_aiproj.,reveal,cai < 0,0.1639771053859802,0.24766666666666667,0.32919805050952594
_aiproj.,reveal,cMean_prior:cai < 0,-0.756742760437589,0.8075833333333333,4.197055002165439
_aiproj.,say,cMean_prior < 0,2.045768722034601,0,0
