item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact,cprior,cai,betaProjective,betaAI
think_charley,charley,think,35,high_prior,Charley lives in Mexico,block2,1,0.74,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.3062970297029703,0.38665346534653466,0.020950495049504952,0.999009900990099
think_charley,charley,think,36,high_prior,Charley lives in Mexico,block1,0.91,0.87,0.14,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.4362970297029703,0.2966534653465347,0.14071287128712873,0.9091881188118812
think_charley,charley,think,72,low_prior,Charley lives in Korea,block2,0.86,0.27,0.16,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.16370297029702968,0.24665346534653465,0.16067326732673268,0.8592871287128713
think_charley,charley,think,87,low_prior,Charley lives in Korea,block2,0.84,0.25,0.32,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.1837029702970297,0.22665346534653463,0.32035643564356436,0.8393267326732673
think_charley,charley,think,112,low_prior,Charley lives in Korea,block1,0.98,0.49,0.95,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.05629702970297029,0.36665346534653465,0.9491089108910891,0.979049504950495
think_charley,charley,think,130,low_prior,Charley lives in Korea,block2,0.97,0.48,0.35,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.04629702970297028,0.35665346534653464,0.3502970297029703,0.969069306930693
think_charley,charley,think,132,high_prior,Charley lives in Mexico,block2,0.9,0.94,0.34,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.5062970297029703,0.2866534653465347,0.34031683168316834,0.8992079207920792
think_charley,charley,think,140,high_prior,Charley lives in Mexico,block2,0.99,0.81,0.34,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.37629702970297035,0.37665346534653465,0.34031683168316834,0.989029702970297
think_charley,charley,think,145,high_prior,Charley lives in Mexico,block2,0.78,0.84,0.47,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.40629702970297027,0.1666534653465347,0.47005940594059403,0.7794455445544555
think_charley,charley,think,149,low_prior,Charley lives in Korea,block1,0.91,0.25,0.19,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.1837029702970297,0.2966534653465347,0.19061386138613862,0.9091881188118812
think_charley,charley,think,153,low_prior,Charley lives in Korea,block2,1,0.27,0.49,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.16370297029702968,0.38665346534653466,0.490019801980198,0.999009900990099
think_charley,charley,think,179,low_prior,Charley lives in Korea,block1,0.99,0.22,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.2137029702970297,0.37665346534653465,0.020950495049504952,0.989029702970297
think_charley,charley,think,202,high_prior,Charley lives in Mexico,block1,1,0.93,0,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.49629702970297035,0.38665346534653466,9.900990099009901e-4,0.999009900990099
think_charley,charley,think,206,high_prior,Charley lives in Mexico,block2,0.97,0.94,0.1,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.5062970297029703,0.35665346534653464,0.1007920792079208,0.969069306930693
think_charley,charley,think,223,high_prior,Charley lives in Mexico,block1,1,0.86,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.4262970297029703,0.38665346534653466,0.020950495049504952,0.999009900990099
