item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact,cprior,cai,betaProjective,betaAI
think_charley,charley,think,36,high_prior,Charley lives in Mexico,block1,0.91,0.87,0.14,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.4263453815261044,0.321285140562249,0.14144578313253015,0.9083984375
think_charley,charley,think,112,low_prior,Charley lives in Korea,block1,0.98,0.49,0.95,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.0463453815261044,0.39128514056224895,0.9481927710843373,0.978125
think_charley,charley,think,149,low_prior,Charley lives in Korea,block1,0.91,0.25,0.19,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.1936546184738956,0.321285140562249,0.1912449799196787,0.9083984375
think_charley,charley,think,179,low_prior,Charley lives in Korea,block1,0.99,0.22,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.2236546184738956,0.40128514056224895,0.021927710843373492,0.9880859375
think_charley,charley,think,202,high_prior,Charley lives in Mexico,block1,1,0.93,0,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.48634538152610446,0.41128514056224896,0.002008032128514056,0.998046875
think_charley,charley,think,223,high_prior,Charley lives in Mexico,block1,1,0.86,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.4163453815261044,0.41128514056224896,0.021927710843373492,0.998046875
think_charley,charley,think,255,low_prior,Charley lives in Korea,block1,0.27,0.31,0.11,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.1336546184738956,-0.318714859437751,0.11156626506024096,0.27089843750000003
think_charley,charley,think,289,low_prior,Charley lives in Korea,block1,0.53,0.3,0.5,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.1436546184738956,-0.05871485943775101,0.5,0.5298828125
think_charley,charley,think,454,high_prior,Charley lives in Mexico,block1,0.96,0.9,0.1,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.45634538152610443,0.3712851405622489,0.10160642570281125,0.9582031249999999
think_charley,charley,think,467,high_prior,Charley lives in Mexico,block1,1,0.74,0.26,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.2963453815261044,0.41128514056224896,0.26096385542168676,0.998046875
