short_trigger,projective,aiMean,prior,content,workerid,betaProjective,caiMean,cprior
pretend,0.51,0.85,0.9,charley,20,0.509980198019802,0.09914754012808369,0.45554455445544556
pretend,0.01,0.7570833333333333,0.26,charley,33,0.01097029702970297,0.006230873461417041,-0.18445544554455445
pretend,0.34,0.85,0.9,charley,37,0.34031683168316834,0.09914754012808369,0.45554455445544556
pretend,0.26,0.7570833333333333,0.11,charley,89,0.2604752475247525,0.006230873461417041,-0.3344554455445545
pretend,0.52,0.7570833333333333,0.32,charley,104,0.519960396039604,0.006230873461417041,-0.12445544554455445
pretend,0.12,0.85,0.73,charley,155,0.12075247524752476,0.09914754012808369,0.2855445544554455
pretend,0.01,0.85,0.91,charley,165,0.01097029702970297,0.09914754012808369,0.46554455445544557
pretend,0.01,0.7570833333333333,0.11,charley,252,0.01097029702970297,0.006230873461417041,-0.3344554455445545
pretend,0.07,0.85,0.95,charley,272,0.07085148514851486,0.09914754012808369,0.5055445544554455
pretend,0,0.85,0.72,charley,282,9.9009900990099e-4,0.09914754012808369,0.2755445544554455
pretend,0.02,0.7570833333333333,0.11,charley,293,0.02095049504950495,0.006230873461417041,-0.3344554455445545
pretend,0.01,0.7570833333333333,0.5,charley,302,0.01097029702970297,0.006230873461417041,0.05554455445544554
pretend,0.25,0.85,0.85,charley,319,0.2504950495049505,0.09914754012808369,0.4055445544554455
pretend,0,0.7570833333333333,0.12,charley,321,9.9009900990099e-4,0.006230873461417041,-0.32445544554455447
pretend,0.17,0.85,0.91,charley,336,0.17065346534653467,0.09914754012808369,0.46554455445544557
pretend,0,0.7570833333333333,0.14,charley,367,9.9009900990099e-4,0.006230873461417041,-0.30445544554455445
pretend,0.39,0.85,1,charley,402,0.39021782178217823,0.09914754012808369,0.5555445544554456
pretend,0.02,0.7570833333333333,0.13,charley,427,0.02095049504950495,0.006230873461417041,-0.31445544554455446
pretend,0.11,0.85,0.69,charley,431,0.11077227722772276,0.09914754012808369,0.24554455445544549
pretend,0.04,0.7570833333333333,0.05,charley,475,0.04091089108910891,0.006230873461417041,-0.3944554455445545
pretend,0,0.7570833333333333,0.04,charley,510,9.9009900990099e-4,0.006230873461417041,-0.4044554455445545
pretend,0.03,0.85,0.84,charley,514,0.03093069306930693,0.09914754012808369,0.3955445544554455
pretend,0.16,0.85,0.95,charley,539,0.16067326732673268,0.09914754012808369,0.5055445544554455
pretend,0,0.85,1,charley,578,9.9009900990099e-4,0.09914754012808369,0.5555445544554456
pretend,0,0.8347368421052631,0.51,danny,14,9.9009900990099e-4,0.08388438223334682,0.06554455445544555
pretend,0,0.8347368421052631,0.49,danny,39,9.9009900990099e-4,0.08388438223334682,0.04554455445544553
pretend,0,0.7642857142857142,0.26,danny,70,9.9009900990099e-4,0.013433254413797946,-0.18445544554455445
pretend,0,0.7642857142857142,0.7,danny,79,9.9009900990099e-4,0.013433254413797946,0.2555445544554455
pretend,0,0.8347368421052631,0.71,danny,131,9.9009900990099e-4,0.08388438223334682,0.2655445544554455
pretend,0.03,0.7642857142857142,0.3,danny,142,0.03093069306930693,0.013433254413797946,-0.14445544554455447
