short_trigger,projective,aiMean,priorMean,content,workerid,betaProjective,caiMean,cpriorMean
acknowledge,1,0.7441379310344828,0.2666816143497758,charley,8,0.999009900990099,0.11606329444347163,-0.1639112395930143
acknowledge,0.66,0.7441379310344828,0.2666816143497758,charley,12,0.6596831683168317,0.11606329444347163,-0.1639112395930143
acknowledge,0.61,0.7441379310344828,0.2666816143497758,charley,50,0.6097821782178218,0.11606329444347163,-0.1639112395930143
acknowledge,0.02,0.6538461538461539,0.8427619047619047,charley,67,0.02095049504950495,0.025771517255142706,0.41216905081911465
acknowledge,0.02,0.7441379310344828,0.2666816143497758,charley,129,0.02095049504950495,0.11606329444347163,-0.1639112395930143
acknowledge,0.14,0.6538461538461539,0.8427619047619047,charley,157,0.14071287128712873,0.025771517255142706,0.41216905081911465
acknowledge,0.02,0.6538461538461539,0.8427619047619047,charley,184,0.02095049504950495,0.025771517255142706,0.41216905081911465
acknowledge,0.94,0.6538461538461539,0.8427619047619047,charley,194,0.9391287128712872,0.025771517255142706,0.41216905081911465
acknowledge,0.11,0.7441379310344828,0.2666816143497758,charley,221,0.11077227722772276,0.11606329444347163,-0.1639112395930143
acknowledge,0.91,0.7441379310344828,0.2666816143497758,charley,236,0.9091881188118812,0.11606329444347163,-0.1639112395930143
acknowledge,0.91,0.6538461538461539,0.8427619047619047,charley,261,0.9091881188118812,0.025771517255142706,0.41216905081911465
acknowledge,1,0.7441379310344828,0.2666816143497758,charley,301,0.999009900990099,0.11606329444347163,-0.1639112395930143
acknowledge,0.93,0.6538461538461539,0.8427619047619047,charley,326,0.9291485148514852,0.025771517255142706,0.41216905081911465
acknowledge,0.98,0.7441379310344828,0.2666816143497758,charley,374,0.979049504950495,0.11606329444347163,-0.1639112395930143
acknowledge,0.72,0.6538461538461539,0.8427619047619047,charley,423,0.7195643564356435,0.025771517255142706,0.41216905081911465
acknowledge,0.13,0.6538461538461539,0.8427619047619047,charley,444,0.13073267326732674,0.025771517255142706,0.41216905081911465
acknowledge,0.33,0.6538461538461539,0.8427619047619047,charley,446,0.33033663366336635,0.025771517255142706,0.41216905081911465
acknowledge,0,0.7441379310344828,0.2666816143497758,charley,448,9.9009900990099e-4,0.11606329444347163,-0.1639112395930143
acknowledge,0.76,0.7441379310344828,0.2666816143497758,charley,470,0.7594851485148515,0.11606329444347163,-0.1639112395930143
acknowledge,0,0.6538461538461539,0.8427619047619047,charley,488,9.9009900990099e-4,0.025771517255142706,0.41216905081911465
acknowledge,0.96,0.7441379310344828,0.2666816143497758,charley,530,0.959089108910891,0.11606329444347163,-0.1639112395930143
acknowledge,1,0.6538461538461539,0.8427619047619047,charley,540,0.999009900990099,0.025771517255142706,0.41216905081911465
acknowledge,0.62,0.7441379310344828,0.2666816143497758,charley,555,0.6197623762376238,0.11606329444347163,-0.1639112395930143
acknowledge,0.75,0.7441379310344828,0.2666816143497758,charley,587,0.7495049504950495,0.11606329444347163,-0.1639112395930143
acknowledge,0.57,0.6538461538461539,0.8427619047619047,charley,596,0.5698613861386138,0.025771517255142706,0.41216905081911465
acknowledge,0.78,0.73,0.6855633802816902,danny,20,0.7794455445544555,0.10192536340898883,0.2549705263389001
acknowledge,0.78,0.73,0.6855633802816902,danny,43,0.7794455445544555,0.10192536340898883,0.2549705263389001
acknowledge,0,0.6162962962962963,0.24754545454545457,danny,53,9.9009900990099e-4,-0.011778340294714806,-0.1830473993973355
acknowledge,0.64,0.6162962962962963,0.24754545454545457,danny,107,0.6397227722772277,-0.011778340294714806,-0.1830473993973355
acknowledge,0.65,0.6162962962962963,0.24754545454545457,danny,146,0.6497029702970297,-0.011778340294714806,-0.1830473993973355
acknowledge,0.05,0.73,0.6855633802816902,danny,163,0.05089108910891089,0.10192536340898883,0.2549705263389001
acknowledge,0.92,0.6162962962962963,0.24754545454545457,danny,165,0.9191683168316832,-0.011778340294714806,-0.1830473993973355
acknowledge,0.98,0.73,0.6855633802816902,danny,185,0.979049504950495,0.10192536340898883,0.2549705263389001
acknowledge,0.74,0.73,0.6855633802816902,danny,258,0.7395247524752475,0.10192536340898883,0.2549705263389001
acknowledge,0.37,0.73,0.6855633802816902,danny,277,0.37025742574257425,0.10192536340898883,0.2549705263389001
acknowledge,0.62,0.6162962962962963,0.24754545454545457,danny,280,0.6197623762376238,-0.011778340294714806,-0.1830473993973355
acknowledge,0.82,0.73,0.6855633802816902,danny,335,0.8193663366336633,0.10192536340898883,0.2549705263389001
acknowledge,0.21,0.6162962962962963,0.24754545454545457,danny,465,0.21057425742574257,-0.011778340294714806,-0.1830473993973355
acknowledge,0.76,0.73,0.6855633802816902,danny,498,0.7594851485148515,0.10192536340898883,0.2549705263389001
acknowledge,0.57,0.6162962962962963,0.24754545454545457,danny,502,0.5698613861386138,-0.011778340294714806,-0.1830473993973355
acknowledge,0.04,0.6162962962962963,0.24754545454545457,danny,509,0.04091089108910891,-0.011778340294714806,-0.1830473993973355
acknowledge,0.34,0.6162962962962963,0.24754545454545457,danny,525,0.34031683168316834,-0.011778340294714806,-0.1830473993973355
acknowledge,0.18,0.73,0.6855633802816902,danny,551,0.18063366336633663,0.10192536340898883,0.2549705263389001
acknowledge,0.38,0.6162962962962963,0.24754545454545457,danny,552,0.38023762376237624,-0.011778340294714806,-0.1830473993973355
acknowledge,0.11,0.73,0.6855633802816902,danny,559,0.11077227722772276,0.10192536340898883,0.2549705263389001
acknowledge,0.12,0.6162962962962963,0.24754545454545457,danny,560,0.12075247524752476,-0.011778340294714806,-0.1830473993973355
acknowledge,0.96,0.6420833333333333,0.127454128440367,emily,59,0.959089108910891,0.014008696742322191,-0.30313872550242305
acknowledge,0.72,0.6420833333333333,0.127454128440367,emily,89,0.7195643564356435,0.014008696742322191,-0.30313872550242305
acknowledge,0.04,0.6420833333333333,0.127454128440367,emily,95,0.04091089108910891,0.014008696742322191,-0.30313872550242305
acknowledge,0.02,0.5453846153846154,0.5171162790697674,emily,142,0.02095049504950495,-0.08269002120639579,0.08652342512697736
acknowledge,0.49,0.5453846153846154,0.5171162790697674,emily,201,0.490019801980198,-0.08269002120639579,0.08652342512697736
acknowledge,0.72,0.6420833333333333,0.127454128440367,emily,232,0.7195643564356435,0.014008696742322191,-0.30313872550242305
acknowledge,0.05,0.5453846153846154,0.5171162790697674,emily,237,0.05089108910891089,-0.08269002120639579,0.08652342512697736
acknowledge,0.22,0.6420833333333333,0.127454128440367,emily,268,0.22055445544554456,0.014008696742322191,-0.30313872550242305
acknowledge,1,0.6420833333333333,0.127454128440367,emily,282,0.999009900990099,0.014008696742322191,-0.30313872550242305
acknowledge,0.16,0.5453846153846154,0.5171162790697674,emily,322,0.16067326732673268,-0.08269002120639579,0.08652342512697736
acknowledge,0.09,0.5453846153846154,0.5171162790697674,emily,347,0.0908118811881188,-0.08269002120639579,0.08652342512697736
acknowledge,0.56,0.5453846153846154,0.5171162790697674,emily,354,0.5598811881188119,-0.08269002120639579,0.08652342512697736
acknowledge,0.81,0.5453846153846154,0.5171162790697674,emily,360,0.8093861386138614,-0.08269002120639579,0.08652342512697736
acknowledge,0.8,0.5453846153846154,0.5171162790697674,emily,370,0.7994059405940594,-0.08269002120639579,0.08652342512697736
acknowledge,0,0.6420833333333333,0.127454128440367,emily,377,9.9009900990099e-4,0.014008696742322191,-0.30313872550242305
acknowledge,0.46,0.5453846153846154,0.5171162790697674,emily,389,0.4600792079207921,-0.08269002120639579,0.08652342512697736
acknowledge,0.89,0.5453846153846154,0.5171162790697674,emily,391,0.8892277227722772,-0.08269002120639579,0.08652342512697736
acknowledge,0.96,0.6420833333333333,0.127454128440367,emily,394,0.959089108910891,0.014008696742322191,-0.30313872550242305
acknowledge,0.48,0.5453846153846154,0.5171162790697674,emily,406,0.480039603960396,-0.08269002120639579,0.08652342512697736
acknowledge,0.98,0.5453846153846154,0.5171162790697674,emily,482,0.979049504950495,-0.08269002120639579,0.08652342512697736
acknowledge,0.61,0.6420833333333333,0.127454128440367,emily,483,0.6097821782178218,0.014008696742322191,-0.30313872550242305
acknowledge,0.79,0.5453846153846154,0.5171162790697674,emily,489,0.7894257425742575,-0.08269002120639579,0.08652342512697736
acknowledge,0.35,0.5453846153846154,0.5171162790697674,emily,503,0.3502970297029703,-0.08269002120639579,0.08652342512697736
acknowledge,0.4,0.6420833333333333,0.127454128440367,emily,531,0.4001980198019802,0.014008696742322191,-0.30313872550242305
acknowledge,0,0.6420833333333333,0.127454128440367,emily,582,9.9009900990099e-4,0.014008696742322191,-0.30313872550242305
acknowledge,0.88,0.5453846153846154,0.5171162790697674,emily,588,0.8792475247524753,-0.08269002120639579,0.08652342512697736
acknowledge,0.67,0.6583333333333333,0.7071824480369515,emma,2,0.6696633663366337,0.030258696742322178,0.27658959409416145
acknowledge,0.67,0.6583333333333333,0.7071824480369515,emma,40,0.6696633663366337,0.030258696742322178,0.27658959409416145
acknowledge,0.8,0.673448275862069,0.2759353348729792,emma,66,0.7994059405940594,0.045373639271057864,-0.15465751906981084
acknowledge,0.61,0.6583333333333333,0.7071824480369515,emma,70,0.6097821782178218,0.030258696742322178,0.27658959409416145
acknowledge,0.92,0.673448275862069,0.2759353348729792,emma,85,0.9191683168316832,0.045373639271057864,-0.15465751906981084
acknowledge,0.7,0.6583333333333333,0.7071824480369515,emma,122,0.6996039603960396,0.030258696742322178,0.27658959409416145
acknowledge,0,0.673448275862069,0.2759353348729792,emma,124,9.9009900990099e-4,0.045373639271057864,-0.15465751906981084
acknowledge,1,0.6583333333333333,0.7071824480369515,emma,141,0.999009900990099,0.030258696742322178,0.27658959409416145
acknowledge,0.95,0.673448275862069,0.2759353348729792,emma,168,0.9491089108910892,0.045373639271057864,-0.15465751906981084
acknowledge,0.01,0.673448275862069,0.2759353348729792,emma,203,0.01097029702970297,0.045373639271057864,-0.15465751906981084
acknowledge,0.26,0.673448275862069,0.2759353348729792,emma,212,0.2604752475247525,0.045373639271057864,-0.15465751906981084
acknowledge,0.81,0.6583333333333333,0.7071824480369515,emma,228,0.8093861386138614,0.030258696742322178,0.27658959409416145
acknowledge,0.14,0.673448275862069,0.2759353348729792,emma,283,0.14071287128712873,0.045373639271057864,-0.15465751906981084
acknowledge,0.58,0.6583333333333333,0.7071824480369515,emma,288,0.5798415841584158,0.030258696742322178,0.27658959409416145
acknowledge,0.66,0.673448275862069,0.2759353348729792,emma,338,0.6596831683168317,0.045373639271057864,-0.15465751906981084
acknowledge,0.62,0.673448275862069,0.2759353348729792,emma,364,0.6197623762376238,0.045373639271057864,-0.15465751906981084
acknowledge,0.72,0.6583333333333333,0.7071824480369515,emma,390,0.7195643564356435,0.030258696742322178,0.27658959409416145
acknowledge,0.82,0.673448275862069,0.2759353348729792,emma,411,0.8193663366336633,0.045373639271057864,-0.15465751906981084
acknowledge,1,0.6583333333333333,0.7071824480369515,emma,440,0.999009900990099,0.030258696742322178,0.27658959409416145
acknowledge,0.57,0.6583333333333333,0.7071824480369515,emma,447,0.5698613861386138,0.030258696742322178,0.27658959409416145
acknowledge,0.54,0.673448275862069,0.2759353348729792,emma,478,0.539920792079208,0.045373639271057864,-0.15465751906981084
acknowledge,0.14,0.6583333333333333,0.7071824480369515,emma,494,0.14071287128712873,0.030258696742322178,0.27658959409416145
acknowledge,0.98,0.673448275862069,0.2759353348729792,emma,532,0.979049504950495,0.045373639271057864,-0.15465751906981084
acknowledge,1,0.673448275862069,0.2759353348729792,emma,597,0.999009900990099,0.045373639271057864,-0.15465751906981084
acknowledge,0.06,0.785,0.6529478458049887,frank,1,0.06087128712871287,0.15692536340898888,0.2223549918621986
