short_trigger,projective,aiMean,priorMean,content,workerid,betaProjective,caiMean,cpriorMean
say,0.01,0.4685185185185185,0.2666816143497758,charley,3,0.01097029702970297,0.12632937428152585,-0.16476778420711158
say,0.01,0.4685185185185185,0.2666816143497758,charley,46,0.01097029702970297,0.12632937428152585,-0.16476778420711158
say,0.8,0.2524,0.8427619047619047,charley,82,0.7994059405940594,-0.08978914423699264,0.41131250620501736
say,0.05,0.2524,0.8427619047619047,charley,86,0.05089108910891089,-0.08978914423699264,0.41131250620501736
say,0.23,0.2524,0.8427619047619047,charley,91,0.23053465346534657,-0.08978914423699264,0.41131250620501736
say,0.24,0.2524,0.8427619047619047,charley,103,0.2405148514851485,-0.08978914423699264,0.41131250620501736
say,0.03,0.2524,0.8427619047619047,charley,114,0.03093069306930693,-0.08978914423699264,0.41131250620501736
say,0,0.4685185185185185,0.2666816143497758,charley,143,9.9009900990099e-4,0.12632937428152585,-0.16476778420711158
say,0.02,0.4685185185185185,0.2666816143497758,charley,163,0.02095049504950495,0.12632937428152585,-0.16476778420711158
say,0.22,0.4685185185185185,0.2666816143497758,charley,167,0.22055445544554456,0.12632937428152585,-0.16476778420711158
say,0.14,0.4685185185185185,0.2666816143497758,charley,210,0.14071287128712873,0.12632937428152585,-0.16476778420711158
say,0.6,0.2524,0.8427619047619047,charley,224,0.5998019801980198,-0.08978914423699264,0.41131250620501736
say,0.03,0.2524,0.8427619047619047,charley,237,0.03093069306930693,-0.08978914423699264,0.41131250620501736
say,0.19,0.4685185185185185,0.2666816143497758,charley,250,0.19061386138613864,0.12632937428152585,-0.16476778420711158
say,0.3,0.4685185185185185,0.2666816143497758,charley,258,0.3003960396039604,0.12632937428152585,-0.16476778420711158
say,0,0.4685185185185185,0.2666816143497758,charley,259,9.9009900990099e-4,0.12632937428152585,-0.16476778420711158
say,0.69,0.4685185185185185,0.2666816143497758,charley,288,0.6896237623762376,0.12632937428152585,-0.16476778420711158
say,0.75,0.4685185185185185,0.2666816143497758,charley,299,0.7495049504950495,0.12632937428152585,-0.16476778420711158
say,0.22,0.4685185185185185,0.2666816143497758,charley,341,0.22055445544554456,0.12632937428152585,-0.16476778420711158
say,0.02,0.2524,0.8427619047619047,charley,347,0.02095049504950495,-0.08978914423699264,0.41131250620501736
say,0.05,0.2524,0.8427619047619047,charley,381,0.05089108910891089,-0.08978914423699264,0.41131250620501736
say,0.03,0.4685185185185185,0.2666816143497758,charley,408,0.03093069306930693,0.12632937428152585,-0.16476778420711158
say,0.87,0.2524,0.8427619047619047,charley,411,0.8692673267326733,-0.08978914423699264,0.41131250620501736
say,0.02,0.2524,0.8427619047619047,charley,452,0.02095049504950495,-0.08978914423699264,0.41131250620501736
say,0.38,0.4685185185185185,0.2666816143497758,charley,477,0.38023762376237624,0.12632937428152585,-0.16476778420711158
say,0.02,0.4685185185185185,0.2666816143497758,charley,501,0.02095049504950495,0.12632937428152585,-0.16476778420711158
say,0,0.2524,0.8427619047619047,charley,547,9.9009900990099e-4,-0.08978914423699264,0.41131250620501736
say,0.01,0.4685185185185185,0.2666816143497758,charley,580,0.01097029702970297,0.12632937428152585,-0.16476778420711158
say,0.02,0.3308695652173913,0.24754545454545457,danny,25,0.02095049504950495,-0.011319579019601345,-0.18390394401143279
say,0.54,0.21321428571428572,0.6855633802816902,danny,61,0.539920792079208,-0.12897485852270693,0.2541139817248028
