short_trigger,projective,aiMean,priorMean,content,workerid,betaProjective,caiMean,cpriorMean
be.annoyed,1,0.8966666666666666,0.2666816143497758,charley,22,0.999009900990099,0.03098410178863653,-0.20767775172106184
be.annoyed,0.67,0.8563333333333333,0.8427619047619047,charley,66,0.6696633663366337,-0.009349231544696801,0.3684025386910671
be.annoyed,0.95,0.8966666666666666,0.2666816143497758,charley,69,0.9491089108910892,0.03098410178863653,-0.20767775172106184
be.annoyed,0.98,0.8966666666666666,0.2666816143497758,charley,70,0.979049504950495,0.03098410178863653,-0.20767775172106184
be.annoyed,0.76,0.8563333333333333,0.8427619047619047,charley,73,0.7594851485148515,-0.009349231544696801,0.3684025386910671
be.annoyed,1,0.8966666666666666,0.2666816143497758,charley,76,0.999009900990099,0.03098410178863653,-0.20767775172106184
be.annoyed,0.78,0.8563333333333333,0.8427619047619047,charley,113,0.7794455445544555,-0.009349231544696801,0.3684025386910671
be.annoyed,1,0.8563333333333333,0.8427619047619047,charley,127,0.999009900990099,-0.009349231544696801,0.3684025386910671
be.annoyed,0.67,0.8966666666666666,0.2666816143497758,charley,133,0.6696633663366337,0.03098410178863653,-0.20767775172106184
be.annoyed,0.92,0.8966666666666666,0.2666816143497758,charley,238,0.9191683168316832,0.03098410178863653,-0.20767775172106184
be.annoyed,0.74,0.8966666666666666,0.2666816143497758,charley,239,0.7395247524752475,0.03098410178863653,-0.20767775172106184
be.annoyed,0.94,0.8563333333333333,0.8427619047619047,charley,269,0.9391287128712872,-0.009349231544696801,0.3684025386910671
be.annoyed,0.92,0.8563333333333333,0.8427619047619047,charley,274,0.9191683168316832,-0.009349231544696801,0.3684025386910671
be.annoyed,0.97,0.8563333333333333,0.8427619047619047,charley,276,0.969069306930693,-0.009349231544696801,0.3684025386910671
be.annoyed,0.99,0.8563333333333333,0.8427619047619047,charley,290,0.989029702970297,-0.009349231544696801,0.3684025386910671
be.annoyed,1,0.8563333333333333,0.8427619047619047,charley,312,0.999009900990099,-0.009349231544696801,0.3684025386910671
be.annoyed,0.96,0.8966666666666666,0.2666816143497758,charley,346,0.959089108910891,0.03098410178863653,-0.20767775172106184
be.annoyed,1,0.8966666666666666,0.2666816143497758,charley,351,0.999009900990099,0.03098410178863653,-0.20767775172106184
be.annoyed,0.99,0.8966666666666666,0.2666816143497758,charley,356,0.989029702970297,0.03098410178863653,-0.20767775172106184
be.annoyed,1,0.8966666666666666,0.2666816143497758,charley,377,0.999009900990099,0.03098410178863653,-0.20767775172106184
be.annoyed,0.97,0.8563333333333333,0.8427619047619047,charley,380,0.969069306930693,-0.009349231544696801,0.3684025386910671
