item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact,cprior,cai,betaProjective,betaAI
acknowledge_charley,charley,acknowledge,8,low_prior,Charley lives in Korea,block2,1,0.11,1,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.31306930693069307,0.38382178217821783,0.999009900990099,0.999009900990099
acknowledge_charley,charley,acknowledge,12,low_prior,Charley lives in Korea,block1,0.74,0.02,0.66,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.40306930693069304,0.12382178217821782,0.6596831683168317,0.7395247524752475
acknowledge_charley,charley,acknowledge,50,low_prior,Charley lives in Korea,block1,0.79,0.05,0.61,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.37306930693069307,0.17382178217821787,0.6097821782178218,0.7894257425742575
acknowledge_charley,charley,acknowledge,67,high_prior,Charley lives in Mexico,block2,0.03000000000000002,0.81,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.386930693069307,-0.5861782178217821,0.020950495049504952,0.03093069306930695
acknowledge_charley,charley,acknowledge,129,low_prior,Charley lives in Korea,block2,1,0.5,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.07693069306930694,0.38382178217821783,0.020950495049504952,0.999009900990099
acknowledge_charley,charley,acknowledge,157,high_prior,Charley lives in Mexico,block1,0.99,0.81,0.14,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.386930693069307,0.3738217821782178,0.14071287128712873,0.989029702970297
acknowledge_charley,charley,acknowledge,184,high_prior,Charley lives in Mexico,block1,0.85,0.84,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.4169306930693069,0.2338217821782178,0.020950495049504952,0.8493069306930693
acknowledge_charley,charley,acknowledge,194,high_prior,Charley lives in Mexico,block1,0.73,0.93,0.94,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.5069306930693069,0.11382178217821781,0.9391287128712871,0.7295445544554455
acknowledge_charley,charley,acknowledge,221,low_prior,Charley lives in Korea,block1,0.51,0.45,0.11,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.026930693069306955,-0.10617821782178216,0.11077227722772277,0.509980198019802
acknowledge_charley,charley,acknowledge,236,low_prior,Charley lives in Korea,block2,0.86,0.22,0.91,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.20306930693069306,0.24382178217821782,0.9091881188118812,0.8592871287128713
acknowledge_charley,charley,acknowledge,261,high_prior,Charley lives in Mexico,block2,0.94,0.91,0.91,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.486930693069307,0.3238217821782178,0.9091881188118812,0.9391287128712871
acknowledge_charley,charley,acknowledge,301,low_prior,Charley lives in Korea,block1,0.95,0.05,1,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.37306930693069307,0.3338217821782178,0.999009900990099,0.9491089108910891
