item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact,cprior,cai,betaProjective,betaAI
admit_charley,charley,admit,26,low_prior,Charley lives in Korea,block2,0.13,0.1,0.5,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.345009900990099,-0.4476435643564356,0.5,0.13073267326732674
admit_charley,charley,admit,68,low_prior,Charley lives in Korea,block2,0.98,0.17,0.7,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.27500990099009903,0.4023564356435644,0.6996039603960396,0.979049504950495
admit_charley,charley,admit,122,low_prior,Charley lives in Korea,block1,0.88,0.18,0.87,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.265009900990099,0.3023564356435644,0.8692673267326733,0.8792475247524753
admit_charley,charley,admit,151,high_prior,Charley lives in Mexico,block1,1,0.76,0.46,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.314990099009901,0.4223564356435644,0.4600792079207921,0.999009900990099
admit_charley,charley,admit,169,low_prior,Charley lives in Korea,block2,0.45,0.21,0.98,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.23500990099009902,-0.1276435643564356,0.979049504950495,0.4500990099009901
admit_charley,charley,admit,170,high_prior,Charley lives in Mexico,block2,0.20999999999999996,0.97,0.2,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.524990099009901,-0.36764356435643564,0.2005940594059406,0.2105742574257425
admit_charley,charley,admit,172,low_prior,Charley lives in Korea,block1,0.94,0.24,0.76,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.20500990099009903,0.36235643564356435,0.7594851485148515,0.9391287128712871
admit_charley,charley,admit,187,high_prior,Charley lives in Mexico,block2,0.93,0.94,0.62,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.49499009900990093,0.35235643564356445,0.6197623762376238,0.9291485148514852
admit_charley,charley,admit,204,low_prior,Charley lives in Korea,block2,0.63,0.26,0.1,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.185009900990099,0.0523564356435644,0.1007920792079208,0.6297425742574257
admit_charley,charley,admit,275,high_prior,Charley lives in Mexico,block2,0.23,0.98,0.65,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.534990099009901,-0.3476435643564356,0.6497029702970297,0.23053465346534655
admit_charley,charley,admit,295,low_prior,Charley lives in Korea,block1,0,0.32,0.54,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.125009900990099,-0.5776435643564356,0.539920792079208,9.900990099009901e-4
admit_charley,charley,admit,303,low_prior,Charley lives in Korea,block1,0.6699999999999999,0.18,0.5,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.265009900990099,0.09235643564356433,0.5,0.6696633663366336
admit_charley,charley,admit,311,low_prior,Charley lives in Korea,block2,0.9,0.02,0.39,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.425009900990099,0.3223564356435644,0.39021782178217823,0.8992079207920792
admit_charley,charley,admit,314,high_prior,Charley lives in Mexico,block2,0.51,0.91,0.34,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.464990099009901,-0.06764356435643559,0.34031683168316834,0.509980198019802
admit_charley,charley,admit,350,high_prior,Charley lives in Mexico,block2,0.91,0.9,0.93,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.454990099009901,0.33235643564356443,0.9291485148514852,0.9091881188118812
admit_charley,charley,admit,357,high_prior,Charley lives in Mexico,block1,0.19999999999999996,0.99,0.01,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.544990099009901,-0.37764356435643565,0.01097029702970297,0.20059405940594055
admit_charley,charley,admit,388,low_prior,Charley lives in Korea,block2,0.99,0.12,0.99,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.325009900990099,0.4123564356435644,0.989029702970297,0.989029702970297
admit_charley,charley,admit,399,high_prior,Charley lives in Mexico,block1,0.46,0.96,0.55,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.514990099009901,-0.11764356435643558,0.54990099009901,0.4600792079207921
