item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact,Mean_prior,YMin_prior,YMax_prior,cMean_prior,cai,betaProjective,betaAI
see_charley,charley,see,24,low_prior,Charley lives in Korea,block1,1,1,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16960037726526378,0.24578,0.999,0.999
see_charley,charley,see,26,low_prior,Charley lives in Korea,block2,0.98,0.98,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16960037726526378,0.22577999999999998,0.9790399999999999,0.9790399999999999
see_charley,charley,see,34,high_prior,Charley lives in Mexico,block2,0.64,0.73,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.8427619047619047,0.8281089285714286,0.8570238095238095,0.40647991314686516,-0.11421999999999999,0.72954,0.6397200000000001
see_charley,charley,see,37,low_prior,Charley lives in Korea,block1,0.81,0.26,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16960037726526378,0.05578000000000005,0.26048000000000004,0.8093800000000001
see_charley,charley,see,110,high_prior,Charley lives in Mexico,block2,0.98,1,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.8427619047619047,0.8281089285714286,0.8570238095238095,0.40647991314686516,0.22577999999999998,0.999,0.9790399999999999
see_charley,charley,see,151,high_prior,Charley lives in Mexico,block2,0.97,0.01,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.8427619047619047,0.8281089285714286,0.8570238095238095,0.40647991314686516,0.21577999999999997,0.01098,0.9690599999999999
see_charley,charley,see,176,high_prior,Charley lives in Mexico,block1,1,0.99,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.8427619047619047,0.8281089285714286,0.8570238095238095,0.40647991314686516,0.24578,0.98902,0.999
see_charley,charley,see,188,high_prior,Charley lives in Mexico,block2,0.98,0.01,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.8427619047619047,0.8281089285714286,0.8570238095238095,0.40647991314686516,0.22577999999999998,0.01098,0.9790399999999999
see_charley,charley,see,189,high_prior,Charley lives in Mexico,block1,0.79,0.89,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.8427619047619047,0.8281089285714286,0.8570238095238095,0.40647991314686516,0.035780000000000034,0.88922,0.7894200000000001
see_charley,charley,see,196,low_prior,Charley lives in Korea,block2,0.31000000000000005,0.28,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16960037726526378,-0.44421999999999995,0.2804400000000001,0.31038000000000004
